id,category,model,target_lang,target_lang_name,ko_text,translated_text,ko_chars,tr_chars,ko_tokens,tr_tokens,fertility,ko_chars_per_token,tr_chars_per_token,cost_per_1k_ko_chars_usd
72,general,deepseek-chat,zh-CN,Chinese,잠깐 기다려 주세요.,请稍等。,11,4,10,4,0.4,1.1,1.0,0.00024545454545454545
72,general,gemini-2.5-flash,zh-CN,Chinese,잠깐 기다려 주세요.,请稍等。,11,4,6,4,0.6666666666666666,1.8333333333333333,1.0,8.18181818181818e-05
73,general,gpt-5.4-mini,en,English,진료실로 들어오세요.,Please come into the treatment room.,11,36,8,7,0.875,1.375,5.142857142857143,0.0005454545454545455
73,general,deepseek-chat,en,English,진료실로 들어오세요.,Please come into the treatment room.,11,36,8,7,0.875,1.375,5.142857142857143,0.00019636363636363636
73,general,gemini-2.5-flash,en,English,진료실로 들어오세요.,Please come into the treatment room.,11,36,8,7,0.875,1.375,5.142857142857143,0.00010909090909090908
73,general,gpt-5.4-mini,es,Spanish,진료실로 들어오세요.,Por favor entre a la sala de tratamiento.,11,41,8,9,1.125,1.375,4.555555555555555,0.0005454545454545455
73,general,deepseek-chat,es,Spanish,진료실로 들어오세요.,Por favor entre a la sala de tratamiento.,11,41,8,9,1.125,1.375,4.555555555555555,0.00019636363636363636
73,general,gemini-2.5-flash,es,Spanish,진료실로 들어오세요.,Por favor entre a la sala de tratamiento.,11,41,8,9,1.125,1.375,4.555555555555555,0.00010909090909090908
73,general,gpt-5.4-mini,zh-CN,Chinese,진료실로 들어오세요.,请进入治疗室。,11,7,8,5,0.625,1.375,1.4,0.0005454545454545455
73,general,deepseek-chat,zh-CN,Chinese,진료실로 들어오세요.,请进入治疗室。,11,7,8,5,0.625,1.375,1.4,0.00019636363636363636
73,general,gemini-2.5-flash,zh-CN,Chinese,진료실로 들어오세요.,请进入治疗室。,11,7,8,5,0.625,1.375,1.4,0.00010909090909090908
74,general,gpt-5.4-mini,en,English,걱정하지 마세요.,Don't worry.,9,12,7,3,0.42857142857142855,1.2857142857142858,4.0,0.0005833333333333334
74,general,deepseek-chat,en,English,걱정하지 마세요.,Don't worry.,9,12,7,4,0.5714285714285714,1.2857142857142858,3.0,0.00021000000000000004
74,general,gemini-2.5-flash,en,English,걱정하지 마세요.,Don't worry.,9,12,6,5,0.8333333333333334,1.5,2.4,9.999999999999999e-05
74,general,gpt-5.4-mini,es,Spanish,걱정하지 마세요.,No te preocupes.,9,16,7,5,0.7142857142857143,1.2857142857142858,3.2,0.0005833333333333334
74,general,deepseek-chat,es,Spanish,걱정하지 마세요.,No te preocupes.,9,16,7,5,0.7142857142857143,1.2857142857142858,3.2,0.00021000000000000004
74,general,gemini-2.5-flash,es,Spanish,걱정하지 마세요.,No te preocupes.,9,16,6,5,0.8333333333333334,1.5,3.2,9.999999999999999e-05
74,general,gpt-5.4-mini,zh-CN,Chinese,걱정하지 마세요.,不用担心。,9,5,7,4,0.5714285714285714,1.2857142857142858,1.25,0.0005833333333333334
74,general,deepseek-chat,zh-CN,Chinese,걱정하지 마세요.,不用担心。,9,5,7,2,0.2857142857142857,1.2857142857142858,2.5,0.00021000000000000004
74,general,gemini-2.5-flash,zh-CN,Chinese,걱정하지 마세요.,不用担心。,9,5,6,3,0.5,1.5,1.6666666666666667,9.999999999999999e-05
75,general,gpt-5.4-mini,en,English,오늘 어디가 불편하세요?,Where are you feeling uncomfortable today?,13,42,7,7,1.0,1.8571428571428572,6.0,0.00040384615384615383
75,general,deepseek-chat,en,English,오늘 어디가 불편하세요?,Where are you feeling uncomfortable today?,13,42,10,7,0.7,1.3,6.0,0.0002076923076923077
75,general,gemini-2.5-flash,en,English,오늘 어디가 불편하세요?,Where are you feeling uncomfortable today?,13,42,6,7,1.1666666666666667,2.1666666666666665,6.0,6.923076923076922e-05
75,general,gpt-5.4-mini,es,Spanish,오늘 어디가 불편하세요?,¿Dónde te sientes incómodo hoy?,13,31,7,9,1.2857142857142858,1.8571428571428572,3.4444444444444446,0.00040384615384615383
75,general,deepseek-chat,es,Spanish,오늘 어디가 불편하세요?,¿Dónde te sientes incómodo hoy?,13,31,10,13,1.3,1.3,2.3846153846153846,0.0002076923076923077
75,general,gemini-2.5-flash,es,Spanish,오늘 어디가 불편하세요?,¿Dónde te sientes incómodo hoy?,13,31,6,8,1.3333333333333333,2.1666666666666665,3.875,6.923076923076922e-05
75,general,gpt-5.4-mini,zh-CN,Chinese,오늘 어디가 불편하세요?,今天你哪里感觉不舒服？,13,11,7,7,1.0,1.8571428571428572,1.5714285714285714,0.00040384615384615383
75,general,deepseek-chat,zh-CN,Chinese,오늘 어디가 불편하세요?,今天你哪里感觉不舒服？,13,11,10,6,0.6,1.3,1.8333333333333333,0.0002076923076923077
75,general,gemini-2.5-flash,zh-CN,Chinese,오늘 어디가 불편하세요?,今天你哪里感觉不舒服？,13,11,6,7,1.1666666666666667,2.1666666666666665,1.5714285714285714,6.923076923076922e-05
76,general,gpt-5.4-mini,en,English,혼자 오셨나요?,Did you come alone?,8,19,6,5,0.8333333333333334,1.3333333333333333,3.8,0.0005625
76,general,deepseek-chat,en,English,혼자 오셨나요?,Did you come alone?,8,19,9,5,0.5555555555555556,0.8888888888888888,3.8,0.00030375
76,general,gemini-2.5-flash,en,English,혼자 오셨나요?,Did you come alone?,8,19,6,5,0.8333333333333334,1.3333333333333333,3.8,0.0001125
76,general,gpt-5.4-mini,es,Spanish,혼자 오셨나요?,¿Viniste solo?,8,14,6,5,0.8333333333333334,1.3333333333333333,2.8,0.0005625
76,general,deepseek-chat,es,Spanish,혼자 오셨나요?,¿Viniste solo?,8,14,9,5,0.5555555555555556,0.8888888888888888,2.8,0.00030375
76,general,gemini-2.5-flash,es,Spanish,혼자 오셨나요?,¿Viniste solo?,8,14,6,5,0.8333333333333334,1.3333333333333333,2.8,0.0001125
76,general,gpt-5.4-mini,zh-CN,Chinese,혼자 오셨나요?,你是一个人来的吗？,8,9,6,7,1.1666666666666667,1.3333333333333333,1.2857142857142858,0.0005625
76,general,deepseek-chat,zh-CN,Chinese,혼자 오셨나요?,你是一个人来的吗？,8,9,9,5,0.5555555555555556,0.8888888888888888,1.8,0.00030375
76,general,gemini-2.5-flash,zh-CN,Chinese,혼자 오셨나요?,你是一个人来的吗？,8,9,6,6,1.0,1.3333333333333333,1.5,0.0001125
77,general,gpt-5.4-mini,en,English,보호자가 함께 계신가요?,Is a guardian with you?,13,23,9,6,0.6666666666666666,1.4444444444444444,3.8333333333333335,0.0005192307692307691
77,general,deepseek-chat,en,English,보호자가 함께 계신가요?,Is a guardian with you?,13,23,9,6,0.6666666666666666,1.4444444444444444,3.8333333333333335,0.00018692307692307693
77,general,gemini-2.5-flash,en,English,보호자가 함께 계신가요?,Is a guardian with you?,13,23,9,6,0.6666666666666666,1.4444444444444444,3.8333333333333335,0.00010384615384615384
77,general,gpt-5.4-mini,es,Spanish,보호자가 함께 계신가요?,¿Hay un tutor contigo?,13,22,9,6,0.6666666666666666,1.4444444444444444,3.6666666666666665,0.0005192307692307691
77,general,deepseek-chat,es,Spanish,보호자가 함께 계신가요?,¿Hay un tutor contigo?,13,22,9,7,0.7777777777777778,1.4444444444444444,3.142857142857143,0.00018692307692307693
77,general,gemini-2.5-flash,es,Spanish,보호자가 함께 계신가요?,¿Hay un tutor contigo?,13,22,9,6,0.6666666666666666,1.4444444444444444,3.6666666666666665,0.00010384615384615384
77,general,gpt-5.4-mini,zh-CN,Chinese,보호자가 함께 계신가요?,您身边有监护人吗？,13,9,9,9,1.0,1.4444444444444444,1.0,0.0005192307692307691
77,general,deepseek-chat,zh-CN,Chinese,보호자가 함께 계신가요?,您身边有监护人吗？,13,9,9,6,0.6666666666666666,1.4444444444444444,1.5,0.00018692307692307693
77,general,gemini-2.5-flash,zh-CN,Chinese,보호자가 함께 계신가요?,您身边有监护人吗？,13,9,9,8,0.8888888888888888,1.4444444444444444,1.125,0.00010384615384615384
78,general,gpt-5.4-mini,en,English,주차는 어디에 하면 되나요?,Where can I park my car?,15,24,9,7,0.7777777777777778,1.6666666666666667,3.4285714285714284,0.00045
78,general,deepseek-chat,en,English,주차는 어디에 하면 되나요?,Where can I park my car?,15,24,12,7,0.5833333333333334,1.25,3.4285714285714284,0.000216
78,general,gemini-2.5-flash,en,English,주차는 어디에 하면 되나요?,Where can I park my car?,15,24,9,7,0.7777777777777778,1.6666666666666667,3.4285714285714284,9e-05
78,general,gpt-5.4-mini,es,Spanish,주차는 어디에 하면 되나요?,¿Dónde puedo aparcar mi coche?,15,30,9,8,0.8888888888888888,1.6666666666666667,3.75,0.00045
78,general,deepseek-chat,es,Spanish,주차는 어디에 하면 되나요?,¿Dónde puedo aparcar mi coche?,15,30,12,12,1.0,1.25,2.5,0.000216
78,general,gemini-2.5-flash,es,Spanish,주차는 어디에 하면 되나요?,¿Dónde puedo aparcar mi coche?,15,30,9,8,0.8888888888888888,1.6666666666666667,3.75,9e-05
78,general,gpt-5.4-mini,zh-CN,Chinese,주차는 어디에 하면 되나요?,我可以在哪里停车？,15,9,9,5,0.5555555555555556,1.6666666666666667,1.8,0.00045
78,general,deepseek-chat,zh-CN,Chinese,주차는 어디에 하면 되나요?,我可以在哪里停车？,15,9,12,5,0.4166666666666667,1.25,1.8,0.000216
78,general,gemini-2.5-flash,zh-CN,Chinese,주차는 어디에 하면 되나요?,我可以在哪里停车？,15,9,9,5,0.5555555555555556,1.6666666666666667,1.8,9e-05
79,general,gpt-5.4-mini,en,English,다음 예약은 언제가 좋으세요?,When would you like to make your next reservation?,16,50,10,10,1.0,1.6,5.0,0.00046875
79,general,deepseek-chat,en,English,다음 예약은 언제가 좋으세요?,When would you like to make your next reservation?,16,50,12,10,0.8333333333333334,1.3333333333333333,5.0,0.0002025
79,general,gemini-2.5-flash,en,English,다음 예약은 언제가 좋으세요?,When would you like to make your next reservation?,16,50,9,10,1.1111111111111112,1.7777777777777777,5.0,8.4375e-05
79,general,gpt-5.4-mini,es,Spanish,다음 예약은 언제가 좋으세요?,¿Cuándo quieres hacer tu próxima reserva?,16,41,10,8,0.8,1.6,5.125,0.00046875
79,general,deepseek-chat,es,Spanish,다음 예약은 언제가 좋으세요?,¿Cuándo quieres hacer tu próxima reserva?,16,41,12,13,1.0833333333333333,1.3333333333333333,3.1538461538461537,0.0002025
79,general,gemini-2.5-flash,es,Spanish,다음 예약은 언제가 좋으세요?,¿Cuándo quieres hacer tu próxima reserva?,16,41,9,9,1.0,1.7777777777777777,4.555555555555555,8.4375e-05
79,general,gpt-5.4-mini,zh-CN,Chinese,다음 예약은 언제가 좋으세요?,您下次想什么时候预订？,16,11,10,8,0.8,1.6,1.375,0.00046875
79,general,deepseek-chat,zh-CN,Chinese,다음 예약은 언제가 좋으세요?,您下次想什么时候预订？,16,11,12,6,0.5,1.3333333333333333,1.8333333333333333,0.0002025
79,general,gemini-2.5-flash,zh-CN,Chinese,다음 예약은 언제가 좋으세요?,您下次想什么时候预订？,16,11,9,7,0.7777777777777778,1.7777777777777777,1.5714285714285714,8.4375e-05
80,general,gpt-5.4-mini,en,English,수납은 저쪽에서 하시면 됩니다.,You can store it over there.,17,28,10,7,0.7,1.7,4.0,0.0004411764705882353
80,general,deepseek-chat,en,English,수납은 저쪽에서 하시면 됩니다.,You can store it over there.,17,28,13,7,0.5384615384615384,1.3076923076923077,4.0,0.00020647058823529413
80,general,gemini-2.5-flash,en,English,수납은 저쪽에서 하시면 됩니다.,You can store it over there.,17,28,10,7,0.7,1.7,4.0,8.823529411764706e-05
80,general,gpt-5.4-mini,es,Spanish,수납은 저쪽에서 하시면 됩니다.,Puedes guardarlo allí.,17,22,10,5,0.5,1.7,4.4,0.0004411764705882353
80,general,deepseek-chat,es,Spanish,수납은 저쪽에서 하시면 됩니다.,Puedes guardarlo allí.,17,22,13,7,0.5384615384615384,1.3076923076923077,3.142857142857143,0.00020647058823529413
80,general,gemini-2.5-flash,es,Spanish,수납은 저쪽에서 하시면 됩니다.,Puedes guardarlo allí.,17,22,10,5,0.5,1.7,4.4,8.823529411764706e-05
80,general,gpt-5.4-mini,zh-CN,Chinese,수납은 저쪽에서 하시면 됩니다.,你可以把它存放在那里。,17,11,10,8,0.8,1.7,1.375,0.0004411764705882353
80,general,deepseek-chat,zh-CN,Chinese,수납은 저쪽에서 하시면 됩니다.,你可以把它存放在那里。,17,11,13,5,0.38461538461538464,1.3076923076923077,2.2,0.00020647058823529413
80,general,gemini-2.5-flash,zh-CN,Chinese,수납은 저쪽에서 하시면 됩니다.,你可以把它存放在那里。,17,11,10,6,0.6,1.7,1.8333333333333333,8.823529411764706e-05
81,complex,gpt-5.4-mini,en,English,"환자분의 현재 상태를 고려했을 때, 수술보다는 보존적 치료가 더 적합할 것으로 판단됩니다.","Considering the patient's current condition, conservative treatment is believed to be more appropriate than surgery.",50,116,29,17,0.5862068965517241,1.7241379310344827,6.823529411764706,0.000435
81,complex,deepseek-chat,en,English,"환자분의 현재 상태를 고려했을 때, 수술보다는 보존적 치료가 더 적합할 것으로 판단됩니다.","Considering the patient's current condition, conservative treatment is believed to be more appropriate than surgery.",50,116,31,18,0.5806451612903226,1.6129032258064515,6.444444444444445,0.0001674
81,complex,gemini-2.5-flash,en,English,"환자분의 현재 상태를 고려했을 때, 수술보다는 보존적 치료가 더 적합할 것으로 판단됩니다.","Considering the patient's current condition, conservative treatment is believed to be more appropriate than surgery.",50,116,26,19,0.7307692307692307,1.9230769230769231,6.105263157894737,7.8e-05
81,complex,gpt-5.4-mini,es,Spanish,"환자분의 현재 상태를 고려했을 때, 수술보다는 보존적 치료가 더 적합할 것으로 판단됩니다.","Teniendo en cuenta el estado actual del paciente, se cree que el tratamiento conservador es más apropiado que la cirugía.",50,121,29,25,0.8620689655172413,1.7241379310344827,4.84,0.000435
81,complex,deepseek-chat,es,Spanish,"환자분의 현재 상태를 고려했을 때, 수술보다는 보존적 치료가 더 적합할 것으로 판단됩니다.","Teniendo en cuenta el estado actual del paciente, se cree que el tratamiento conservador es más apropiado que la cirugía.",50,121,31,30,0.967741935483871,1.6129032258064515,4.033333333333333,0.0001674
81,complex,gemini-2.5-flash,es,Spanish,"환자분의 현재 상태를 고려했을 때, 수술보다는 보존적 치료가 더 적합할 것으로 판단됩니다.","Teniendo en cuenta el estado actual del paciente, se cree que el tratamiento conservador es más apropiado que la cirugía.",50,121,26,25,0.9615384615384616,1.9230769230769231,4.84,7.8e-05
81,complex,gpt-5.4-mini,zh-CN,Chinese,"환자분의 현재 상태를 고려했을 때, 수술보다는 보존적 치료가 더 적합할 것으로 판단됩니다.",考虑到患者目前的病情，相信保守治疗比手术更为合适。,50,25,29,20,0.6896551724137931,1.7241379310344827,1.25,0.000435
81,complex,deepseek-chat,zh-CN,Chinese,"환자분의 현재 상태를 고려했을 때, 수술보다는 보존적 치료가 더 적합할 것으로 판단됩니다.",考虑到患者目前的病情，相信保守治疗比手术更为合适。,50,25,31,13,0.41935483870967744,1.6129032258064515,1.9230769230769231,0.0001674
81,complex,gemini-2.5-flash,zh-CN,Chinese,"환자분의 현재 상태를 고려했을 때, 수술보다는 보존적 치료가 더 적합할 것으로 판단됩니다.",考虑到患者目前的病情，相信保守治疗比手术更为合适。,50,25,26,13,0.5,1.9230769230769231,1.9230769230769231,7.8e-05
82,complex,gpt-5.4-mini,en,English,"지난 6개월 동안 체중이 10킬로그램 이상 감소했으며, 지속적인 피로감과 식욕 저하가 동반되고 있습니다.","Over the past 6 months, I have lost more than 10 kilograms of weight and am experiencing constant fatigue and decreased appetite.",58,129,34,26,0.7647058823529411,1.7058823529411764,4.961538461538462,0.00043965517241379305
82,complex,deepseek-chat,en,English,"지난 6개월 동안 체중이 10킬로그램 이상 감소했으며, 지속적인 피로감과 식욕 저하가 동반되고 있습니다.","Over the past 6 months, I have lost more than 10 kilograms of weight and am experiencing constant fatigue and decreased appetite.",58,129,40,26,0.65,1.45,4.961538461538462,0.00018620689655172415
82,complex,gemini-2.5-flash,en,English,"지난 6개월 동안 체중이 10킬로그램 이상 감소했으며, 지속적인 피로감과 식욕 저하가 동반되고 있습니다.","Over the past 6 months, I have lost more than 10 kilograms of weight and am experiencing constant fatigue and decreased appetite.",58,129,34,27,0.7941176470588235,1.7058823529411764,4.777777777777778,8.79310344827586e-05
82,complex,gpt-5.4-mini,es,Spanish,"지난 6개월 동안 체중이 10킬로그램 이상 감소했으며, 지속적인 피로감과 식욕 저하가 동반되고 있습니다.","En los últimos 6 meses, he perdido más de 10 kilogramos de peso y experimento fatiga constante y disminución del apetito.",58,121,34,31,0.9117647058823529,1.7058823529411764,3.903225806451613,0.00043965517241379305
82,complex,deepseek-chat,es,Spanish,"지난 6개월 동안 체중이 10킬로그램 이상 감소했으며, 지속적인 피로감과 식욕 저하가 동반되고 있습니다.","En los últimos 6 meses, he perdido más de 10 kilogramos de peso y experimento fatiga constante y disminución del apetito.",58,121,40,32,0.8,1.45,3.78125,0.00018620689655172415
82,complex,gemini-2.5-flash,es,Spanish,"지난 6개월 동안 체중이 10킬로그램 이상 감소했으며, 지속적인 피로감과 식욕 저하가 동반되고 있습니다.","En los últimos 6 meses, he perdido más de 10 kilogramos de peso y experimento fatiga constante y disminución del apetito.",58,121,34,29,0.8529411764705882,1.7058823529411764,4.172413793103448,8.79310344827586e-05
82,complex,gpt-5.4-mini,zh-CN,Chinese,"지난 6개월 동안 체중이 10킬로그램 이상 감소했으며, 지속적인 피로감과 식욕 저하가 동반되고 있습니다.",在过去的6个月里，我的体重减轻了10多公斤，并且持续感到疲劳和食欲下降。,58,36,34,28,0.8235294117647058,1.7058823529411764,1.2857142857142858,0.00043965517241379305
